Date,Product,Category,Region,Quantity,Sales($)
04-10-2022,Speaker,Audio,West,5,712.94
04-10-2022,Monitor,Computers,East,1,401.1
04-10-2022,Smartphone,Mobile,South,2,1324.86
04-10-2022,Smartwatch,Wearables,West,5,1138.62
05-10-2022,Laptop,Computers,North,5,3662.51
05-10-2022,Smartphone,Mobile,East,2,1096.79
05-10-2022,Smartphone,Mobile,Central,1,680.74
06-10-2022,Keyboard,Accessories,North,1,71.63
06-10-2022,Monitor,Computers,Central,1,327.03
06-10-2022,Tablet,Mobile,West,2,927.44
06-10-2022,Speaker,Audio,Central,3,481.65
06-10-2022,Smartphone,Mobile,North,3,1862.22
07-10-2022,Smartphone,Mobile,South,2,1301.86
07-10-2022,Headphones,Accessories,West,2,237.61
07-10-2022,Smartphone,Mobile,East,6,3694.56
07-10-2022,Tablet,Mobile,South,4,1931.32
07-10-2022,Laptop,Computers,South,4,2894.72
08-10-2022,Headphones,Accessories,South,3,402.63
09-10-2022,Smartwatch,Wearables,Central,2,496.66
09-10-2022,Webcam,Accessories,North,3,293.88
09-10-2022,Speaker,Audio,West,3,452.61
09-10-2022,Mouse,Accessories,East,5,227.7
10-10-2022,Smartphone,Mobile,North,2,1164.55
10-10-2022,Keyboard,Accessories,South,3,276.66
10-10-2022,Smartwatch,Wearables,South,4,895.87
10-10-2022,Laptop,Computers,West,2,1554.84
10-10-2022,Laptop,Computers,West,4,3292.04
11-10-2022,Webcam,Accessories,East,5,367.68
11-10-2022,Keyboard,Accessories,South,2,169.38
11-10-2022,Smartphone,Mobile,West,4,2556.76
12-10-2022,Webcam,Accessories,West,1,93.68
12-10-2022,Keyboard,Accessories,North,3,260.67
12-10-2022,Tablet,Mobile,Central,3,1145.61
12-10-2022,Monitor,Computers,West,2,802.18
12-10-2022,Smartwatch,Wearables,South,2,442.64
13-10-2022,Mouse,Accessories,West,3,134.64
13-10-2022,Laptop,Computers,Central,3,2186.76
13-10-2022,Smartphone,Mobile,Central,3,1719.68
13-10-2022,Keyboard,Accessories,West,5,341.44
14-10-2022,Mouse,Accessories,West,2,88.41
14-10-2022,Keyboard,Accessories,West,2,152.3
14-10-2022,Tablet,Mobile,West,4,1566.91
15-10-2022,Keyboard,Accessories,West,3,276.9
15-10-2022,Smartphone,Mobile,South,2,1037.57
15-10-2022,Smartwatch,Wearables,North,2,531.52
15-10-2022,Tablet,Mobile,North,4,1596.54
16-10-2022,Smartphone,Mobile,East,4,2126.87
17-10-2022,Smartphone,Mobile,North,4,2524.87
17-10-2022,Tablet,Mobile,North,1,383.51
18-10-2022,Tablet,Mobile,West,2,1023.32
18-10-2022,Headphones,Accessories,South,3,414.6
18-10-2022,Tablet,Mobile,North,2,843.08
18-10-2022,Smartphone,Mobile,South,3,1934.15
19-10-2022,Smartphone,Mobile,Central,2,1113.36
19-10-2022,Speaker,Audio,South,3,485.18
19-10-2022,Tablet,Mobile,West,3,1090.68
19-10-2022,Keyboard,Accessories,North,2,169.66
20-10-2022,Smartphone,Mobile,North,1,604.7
20-10-2022,Headphones,Accessories,West,2,228.13
20-10-2022,Smartphone,Mobile,West,2,1182.39
20-10-2022,Smartphone,Mobile,South,3,2074.92
20-10-2022,Mouse,Accessories,South,2,75.96
21-10-2022,Speaker,Audio,Central,5,714.59
21-10-2022,Headphones,Accessories,North,2,243.86
22-10-2022,Mouse,Accessories,West,2,75.85
22-10-2022,Speaker,Audio,South,2,291.75
22-10-2022,Headphones,Accessories,South,2,225.25
22-10-2022,Monitor,Computers,Central,1,346.32
22-10-2022,Smartphone,Mobile,North,4,2499.7
23-10-2022,Smartphone,Mobile,East,3,1577.02
23-10-2022,Speaker,Audio,North,3,375.6
23-10-2022,Headphones,Accessories,East,3,327.78
23-10-2022,Keyboard,Accessories,South,4,319.68
23-10-2022,Headphones,Accessories,North,1,132.19
24-10-2022,Keyboard,Accessories,West,2,165.68
24-10-2022,Webcam,Accessories,East,4,331.6
24-10-2022,Smartwatch,Wearables,East,4,978.01
24-10-2022,Tablet,Mobile,South,2,747.28
25-10-2022,Keyboard,Accessories,Central,1,77.3
25-10-2022,Mouse,Accessories,East,1,33.96
25-10-2022,Headphones,Accessories,North,1,130.41
26-10-2022,Monitor,Computers,North,4,1522.36
26-10-2022,Smartphone,Mobile,Central,3,1653.88
26-10-2022,Tablet,Mobile,North,1,453.44
27-10-2022,Smartphone,Mobile,Central,3,1829.73
27-10-2022,Laptop,Computers,East,4,3320.32
27-10-2022,Headphones,Accessories,North,3,344.76
27-10-2022,Laptop,Computers,South,3,1972.73
28-10-2022,Keyboard,Accessories,Central,4,293.87
29-10-2022,Monitor,Computers,Central,3,865.34
29-10-2022,Monitor,Computers,Central,3,1098.36
29-10-2022,Tablet,Mobile,North,4,1675.79
30-10-2022,Headphones,Accessories,West,1,127.19
30-10-2022,Laptop,Computers,West,5,3390.56
31-10-2022,Headphones,Accessories,East,2,226
31-10-2022,Speaker,Audio,East,1,160.66
31-10-2022,Webcam,Accessories,West,3,278.31
31-10-2022,Laptop,Computers,Central,2,1502.36
01-11-2022,Monitor,Computers,Central,1,427.76
01-11-2022,Mouse,Accessories,North,5,250.4
01-11-2022,Keyboard,Accessories,Central,5,525.17
01-11-2022,Keyboard,Accessories,East,5,619.95
01-11-2022,Keyboard,Accessories,South,8,976.24
01-11-2022,Smartwatch,Wearables,West,3,1098.15
01-11-2022,Smartwatch,Wearables,West,4,1328.08
02-11-2022,Laptop,Computers,North,5,4995.54
02-11-2022,Tablet,Mobile,East,6,3186.28
03-11-2022,Smartphone,Mobile,West,3,2143.94
03-11-2022,Speaker,Audio,East,2,460.42
03-11-2022,Webcam,Accessories,Central,1,136.72
04-11-2022,Speaker,Audio,South,4,870.88
04-11-2022,Webcam,Accessories,West,5,648.25
05-11-2022,Smartphone,Mobile,East,4,3440.67
05-11-2022,Tablet,Mobile,North,2,1316.91
05-11-2022,Smartphone,Mobile,East,5,4633.85
07-11-2022,Smartphone,Mobile,West,3,2694.99
07-11-2022,Keyboard,Accessories,Central,2,224.66
07-11-2022,Tablet,Mobile,Central,2,1188
08-11-2022,Mouse,Accessories,North,3,156.29
09-11-2022,Smartwatch,Wearables,North,2,697.46
10-11-2022,Keyboard,Accessories,North,4,395.66
10-11-2022,Tablet,Mobile,South,8,5344.32
11-11-2022,Speaker,Audio,South,5,808.36
11-11-2022,Monitor,Computers,North,7,3340.61
12-11-2022,Mouse,Accessories,South,6,361.44
13-11-2022,Tablet,Mobile,East,5,2797.95
13-11-2022,Headphones,Accessories,West,4,724.24
14-11-2022,Laptop,Computers,North,4,4577.48
14-11-2022,Tablet,Mobile,South,4,2169.7
14-11-2022,Tablet,Mobile,North,7,4090.34
14-11-2022,Mouse,Accessories,Central,5,258.12
15-11-2022,Tablet,Mobile,East,6,3931.86
15-11-2022,Smartphone,Mobile,East,4,3224.48
17-11-2022,Smartwatch,Wearables,East,2,778.14
17-11-2022,Monitor,Computers,North,3,1525.17
18-11-2022,Laptop,Computers,Central,7,7307.5
18-11-2022,Smartwatch,Wearables,West,3,912.77
18-11-2022,Smartwatch,Wearables,West,3,926.39
19-11-2022,Monitor,Computers,Central,3,1549.38
19-11-2022,Keyboard,Accessories,Central,3,369.75
19-11-2022,Speaker,Audio,East,5,964.39
19-11-2022,Tablet,Mobile,North,6,3211.62
20-11-2022,Webcam,Accessories,Central,3,366.01
20-11-2022,Smartwatch,Wearables,East,6,1710.43
20-11-2022,Smartwatch,Wearables,East,6,1710.43
21-11-2022,Speaker,Audio,Central,3,556.01
21-11-2022,Smartwatch,Wearables,East,3,1085.46
21-11-2022,Monitor,Computers,East,3,1437.03
21-11-2022,Speaker,Audio,South,3,587.41
22-11-2022,Speaker,Audio,East,3,678.93
23-11-2022,Keyboard,Accessories,South,4,434.88
23-11-2022,Tablet,Mobile,North,3,1847.72
24-11-2022,Headphones,Accessories,East,4,681.68
24-11-2022,Speaker,Audio,Central,3,620.84
24-11-2022,Headphones,Accessories,Central,3,445.61
25-11-2022,Tablet,Mobile,East,4,2784
26-11-2022,Laptop,Computers,East,3,2674.25
26-11-2022,Mouse,Accessories,South,4,240.28
28-11-2022,Speaker,Audio,South,7,1464.4
28-11-2022,Speaker,Audio,South,3,518.72
28-11-2022,Mouse,Accessories,Central,6,370.8
29-11-2022,Headphones,Accessories,Central,8,1408.81
30-11-2022,Smartwatch,Wearables,Central,3,980.34
01-12-2022,Mouse,Accessories,South,4,225
02-12-2022,Tablet,Mobile,West,6,4012.62
02-12-2022,Webcam,Accessories,South,6,792.42
02-12-2022,Tablet,Mobile,East,3,2079.96
03-12-2022,Tablet,Mobile,North,2,1211.02
03-12-2022,Smartwatch,Wearables,Central,6,2340.66
04-12-2022,Monitor,Computers,South,5,2250.69
04-12-2022,Monitor,Computers,West,1,433.37
04-12-2022,Keyboard,Accessories,West,7,721.38
04-12-2022,Smartwatch,Wearables,West,5,1410.56
04-12-2022,Monitor,Computers,East,7,3539.48
05-12-2022,Webcam,Accessories,North,2,231.19
05-12-2022,Tablet,Mobile,North,4,2793.96
05-12-2022,Smartphone,Mobile,West,5,3786.5
06-12-2022,Webcam,Accessories,West,1,112.14
06-12-2022,Mouse,Accessories,South,5,276.66
06-12-2022,Webcam,Accessories,North,3,330.34
06-12-2022,Headphones,Accessories,West,5,645.16
06-12-2022,Headphones,Accessories,South,3,
06-12-2022,Speaker,Audio,East,6,999.31
07-12-2022,Smartphone,Mobile,Central,3,2754.42
08-12-2022,Monitor,Computers,West,5,2620.05
08-12-2022,Laptop,Computers,South,3,3692.76
08-12-2022,Webcam,Accessories,Central,4,463.61
09-12-2022,Mouse,Accessories,Central,6,356.52
09-12-2022,Speaker,Audio,East,4,708.08
09-12-2022,Tablet,Mobile,South,3,1890.78
10-12-2022,Tablet,Mobile,East,7,4567.15
10-12-2022,Mouse,Accessories,South,3,143.44
11-12-2022,Keyboard,Accessories,West,3,262.27
11-12-2022,Laptop,Computers,East,6,6934.98
12-12-2022,Monitor,Computers,South,4,1703.23
12-12-2022,Mouse,Accessories,West,1,59.91
13-12-2022,Smartwatch,Wearables,West,2,653.43
14-12-2022,Monitor,Computers,East,7,3663.24
14-12-2022,Speaker,Audio,Central,2,321.94
15-12-2022,Speaker,Audio,Central,4,936.44
15-12-2022,Headphones,Accessories,East,2,356.24
15-12-2022,Smartphone,Mobile,East,2,1342.86
16-12-2022,Speaker,Audio,East,3,557.36
16-12-2022,Webcam,Accessories,West,1,96.78
16-12-2022,Webcam,Accessories,West,4,490.72
16-12-2022,Webcam,Accessories,East,6,
16-12-2022,Mouse,Accessories,Central,7,367.06
17-12-2022,Smartphone,Mobile,South,4,3002.4
17-12-2022,Keyboard,Accessories,West,1,113.97
18-12-2022,Speaker,Audio,West,3,576.75
18-12-2022,Tablet,Mobile,West,4,2539.64
18-12-2022,Monitor,Computers,South,3,1291.22
19-12-2022,Smartwatch,Wearables,East,3,971.22
19-12-2022,Smartphone,Mobile,South,3,2707.05
19-12-2022,Keyboard,Accessories,West,1,109.66
21-12-2022,Smartwatch,Wearables,West,4,1128.7
21-12-2022,Webcam,Accessories,West,3,383.73
21-12-2022,Keyboard,Accessories,North,5,564.9
21-12-2022,Laptop,Computers,South,3,3302.1
21-12-2022,Laptop,Computers,North,3,3388.77
21-12-2022,Laptop,Computers,East,4,3697.19
22-12-2022,Monitor,Computers,Central,5,2276.25
22-12-2022,Speaker,Audio,West,2,400.01
22-12-2022,Webcam,Accessories,North,4,530.6
22-12-2022,Headphones,Accessories,West,4,649.55
22-12-2022,Smartwatch,Wearables,North,4,1379.56
22-12-2022,Webcam,Accessories,Central,3,369.42
22-12-2022,Mouse,Accessories,Central,1,62.43
22-12-2022,Headphones,Accessories,East,6,983.19
23-12-2022,Tablet,Mobile,Central,7,3477.94
23-12-2022,Webcam,Accessories,West,5,569.16
23-12-2022,Webcam,Accessories,East,8,787.01
23-12-2022,Speaker,Audio,Central,5,936.5
24-12-2022,Monitor,Computers,West,5,2077.32
25-12-2022,Webcam,Accessories,Central,4,486.16
25-12-2022,Laptop,Computers,West,3,3359.52
25-12-2022,Keyboard,Accessories,East,3,323.31
26-12-2022,Headphones,Accessories,Central,4,671.72
26-12-2022,Keyboard,Accessories,South,5,569.33
26-12-2022,Keyboard,Accessories,North,1,122.89
27-12-2022,Smartphone,Mobile,East,3,2460.02
28-12-2022,Tablet,Mobile,West,1,601.26
28-12-2022,Mouse,Accessories,West,4,213.45
28-12-2022,Headphones,Accessories,West,5,868.54
29-12-2022,Smartwatch,Wearables,Central,3,971
29-12-2022,Headphones,Accessories,East,7,1107.49
29-12-2022,Headphones,Accessories,East,5,721.18
29-12-2022,Tablet,Mobile,West,6,3879.84
30-12-2022,Mouse,Accessories,South,5,282.45
30-12-2022,Tablet,Mobile,North,6,4002.24
30-12-2022,Webcam,Accessories,West,6,719.85
31-12-2022,Laptop,Computers,East,3,3333.51
31-12-2022,Speaker,Audio,West,7,1316.07
31-12-2022,Monitor,Computers,North,5,2448.55
01-01-2023,Smartwatch,Wearables,West,2,499.93
02-01-2023,Tablet,Mobile,South,4,1461.7
02-01-2023,Laptop,Computers,Central,3,2213.63
02-01-2023,Tablet,Mobile,South,3,1506.99
03-01-2023,Mouse,Accessories,Central,2,76.96
03-01-2023,Keyboard,Accessories,North,2,144.01
03-01-2023,Webcam,Accessories,Central,2,191.06
04-01-2023,Headphones,Accessories,Central,3,367.56
04-01-2023,Headphones,Accessories,West,2,262.7
04-01-2023,Smartwatch,Wearables,South,3,
05-01-2023,Smartwatch,Wearables,South,2,412.1
07-01-2023,Keyboard,Accessories,West,3,268.62
07-01-2023,Tablet,Mobile,East,3,1400.49
08-01-2023,Smartwatch,Wearables,North,5,1402.8
08-01-2023,Keyboard,Accessories,North,4,290.63
08-01-2023,Laptop,Computers,North,4,3425.72
08-01-2023,Laptop,Computers,East,1,
09-01-2023,Keyboard,Accessories,East,1,79.41
09-01-2023,Laptop,Computers,West,3,2651.34
09-01-2023,Smartwatch,Wearables,North,3,740.16
09-01-2023,Smartwatch,Wearables,North,3,740.16
09-01-2023,Smartwatch,Wearables,North,2,474.07
09-01-2023,Smartwatch,Wearables,South,2,427.07
10-01-2023,Keyboard,Accessories,South,2,144.48
10-01-2023,Keyboard,Accessories,West,3,253.79
10-01-2023,Tablet,Mobile,East,3,1412.29
10-01-2023,Monitor,Computers,South,5,1830.46
10-01-2023,Tablet,Mobile,East,4,2025.72
10-01-2023,Webcam,Accessories,Central,1,90.08
10-01-2023,Mouse,Accessories,South,2,78.78
11-01-2023,Laptop,Computers,North,3,2132.76
11-01-2023,Laptop,Computers,South,3,1910.78
11-01-2023,Webcam,Accessories,North,1,81.76
12-01-2023,Monitor,Computers,South,3,874.47
12-01-2023,Webcam,Accessories,Central,4,391
12-01-2023,Smartphone,Mobile,South,1,553.81
12-01-2023,Mouse,Accessories,South,2,82.86
12-01-2023,Mouse,Accessories,Central,2,89.46
13-01-2023,Webcam,Accessories,East,4,398.12
13-01-2023,Speaker,Audio,East,2,315.42
13-01-2023,Smartphone,Mobile,East,1,607.49
14-01-2023,Laptop,Computers,East,2,1655.91
15-01-2023,Smartphone,Mobile,West,2,1062.82
15-01-2023,Monitor,Computers,North,1,341.19
15-01-2023,Laptop,Computers,South,4,2788.58
15-01-2023,Keyboard,Accessories,South,1,66.62
15-01-2023,Monitor,Computers,East,3,1127.25
15-01-2023,Monitor,Computers,East,3,910.76
16-01-2023,Laptop,Computers,North,2,1572.71
16-01-2023,Smartwatch,Wearables,South,4,952.51
16-01-2023,Smartphone,Mobile,Central,3,1797.69
17-01-2023,Laptop,Computers,South,3,2349.48
17-01-2023,Keyboard,Accessories,South,1,78.16
17-01-2023,Mouse,Accessories,South,3,128.58
18-01-2023,Smartwatch,Wearables,South,1,221.9
18-01-2023,Tablet,Mobile,Central,1,372.03
19-01-2023,Mouse,Accessories,Central,3,132.54
19-01-2023,Monitor,Computers,South,5,1643.9
19-01-2023,Tablet,Mobile,South,1,441.32
19-01-2023,Speaker,Audio,East,1,127.15
19-01-2023,Keyboard,Accessories,North,2,156.8
21-01-2023,Monitor,Computers,Central,4,1521.56
22-01-2023,Webcam,Accessories,West,3,265.9
22-01-2023,Webcam,Accessories,Central,4,363
23-01-2023,Tablet,Mobile,West,1,411.05
23-01-2023,Speaker,Audio,East,3,432.03
23-01-2023,Tablet,Mobile,North,3,1219.87
24-01-2023,Headphones,Accessories,South,3,368.85
25-01-2023,Speaker,Audio,West,3,380.16
25-01-2023,Mouse,Accessories,South,4,157.32
25-01-2023,Mouse,Accessories,Central,2,81
26-01-2023,Tablet,Mobile,South,2,814.93
26-01-2023,Tablet,Mobile,Central,2,852.34
26-01-2023,Smartwatch,Wearables,North,4,954.28
26-01-2023,Headphones,Accessories,South,4,479.22
27-01-2023,Laptop,Computers,Central,4,2967.15
27-01-2023,Webcam,Accessories,West,2,175.1
27-01-2023,Smartwatch,Wearables,South,5,1269.91
28-01-2023,Mouse,Accessories,West,3,115.26
28-01-2023,Mouse,Accessories,Central,3,123.36
28-01-2023,Keyboard,Accessories,South,4,
29-01-2023,Webcam,Accessories,Central,2,177.5
29-01-2023,Laptop,Computers,Central,3,2316.96
29-01-2023,Monitor,Computers,South,3,1070.58
30-01-2023,Smartphone,Mobile,Central,4,2574.2
31-01-2023,Webcam,Accessories,North,3,241.03
31-01-2023,Webcam,Accessories,Central,5,438.8
31-01-2023,Smartwatch,Wearables,East,3,842.82
31-01-2023,Smartphone,Mobile,South,3,1913.82
01-02-2023,Monitor,Computers,South,3,924.77
02-02-2023,Keyboard,Accessories,East,3,213
02-02-2023,Mouse,Accessories,North,2,76.37
02-02-2023,Mouse,Accessories,Central,2,73
02-02-2023,Speaker,Audio,Central,3,411.13
03-02-2023,Smartwatch,Wearables,West,3,758.84
03-02-2023,Tablet,Mobile,North,3,1246.05
03-02-2023,Mouse,Accessories,Central,2,82.08
03-02-2023,Laptop,Computers,East,2,1576.1
04-02-2023,Smartwatch,Wearables,Central,4,1053
04-02-2023,Tablet,Mobile,West,3,1272.04
04-02-2023,Tablet,Mobile,Central,2,890.19
04-02-2023,Laptop,Computers,East,3,1851.7
04-02-2023,Speaker,Audio,East,4,602.53
04-02-2023,Laptop,Computers,East,3,2543.71
04-02-2023,Monitor,Computers,Central,1,329.21
05-02-2023,Keyboard,Accessories,Central,1,90.04
05-02-2023,Smartphone,Mobile,West,4,2240.64
05-02-2023,Headphones,Accessories,West,3,378.9
05-02-2023,Speaker,Audio,North,2,319.44
05-02-2023,Smartphone,Mobile,North,2,1347.62
06-02-2023,Speaker,Audio,North,3,456.33
06-02-2023,Tablet,Mobile,North,2,896.64
07-02-2023,Keyboard,Accessories,South,2,171.9
07-02-2023,Headphones,Accessories,North,2,245.46
07-02-2023,Headphones,Accessories,East,4,469.34
08-02-2023,Webcam,Accessories,Central,2,166.67
08-02-2023,Webcam,Accessories,East,1,95.4
08-02-2023,Laptop,Computers,West,1,678.35
08-02-2023,Headphones,Accessories,East,4,511.71
09-02-2023,Keyboard,Accessories,North,4,356.68
09-02-2023,Headphones,Accessories,North,3,377.61
10-02-2023,Keyboard,Accessories,North,3,233.49
10-02-2023,Headphones,Accessories,Central,3,353.57
10-02-2023,Mouse,Accessories,West,2,83.72
10-02-2023,Smartphone,Mobile,Central,2,1200.88
11-02-2023,Tablet,Mobile,South,1,506.72
11-02-2023,Monitor,Computers,West,1,373.16
11-02-2023,Monitor,Computers,South,4,1289.59
12-02-2023,Smartphone,Mobile,West,2,1074.13
12-02-2023,Speaker,Audio,Central,2,296.84
12-02-2023,Tablet,Mobile,West,4,1630.33
13-02-2023,Speaker,Audio,West,4,615.16
13-02-2023,Monitor,Computers,South,2,678.14
13-02-2023,Keyboard,Accessories,North,2,135.78
13-02-2023,Speaker,Audio,East,1,133.47
13-02-2023,Webcam,Accessories,South,4,371.64
14-02-2023,Monitor,Computers,East,2,697.28
14-02-2023,Mouse,Accessories,South,3,100.73
15-02-2023,Speaker,Audio,East,1,149.07
15-02-2023,Smartphone,Mobile,Central,2,1274.36
16-02-2023,Mouse,Accessories,South,3,104.86
16-02-2023,Monitor,Computers,North,2,703.51
16-02-2023,Headphones,Accessories,South,3,
16-02-2023,Smartphone,Mobile,West,5,2375.16
16-02-2023,Tablet,Mobile,East,3,1468.77
17-02-2023,Monitor,Computers,Central,2,677.58
17-02-2023,Laptop,Computers,North,3,2618.16
18-02-2023,Laptop,Computers,Central,1,636.81
18-02-2023,Keyboard,Accessories,North,2,151.25
18-02-2023,Smartphone,Mobile,East,3,1471.22
18-02-2023,Laptop,Computers,East,1,704.14
18-02-2023,Laptop,Computers,West,5,3087.08
20-02-2023,Laptop,Computers,Central,4,3288.88
20-02-2023,Speaker,Audio,East,3,431.06
20-02-2023,Headphones,Accessories,South,3,298.51
21-02-2023,Tablet,Mobile,West,1,479.73
21-02-2023,Keyboard,Accessories,North,1,71.8
21-02-2023,Smartwatch,Wearables,Central,2,529.17
21-02-2023,Webcam,Accessories,East,5,458.3
22-02-2023,Webcam,Accessories,Central,4,
23-02-2023,Tablet,Mobile,South,3,1393.05
23-02-2023,Laptop,Computers,South,2,1693.53
23-02-2023,Keyboard,Accessories,South,2,155.82
23-02-2023,Laptop,Computers,South,4,3147.58
23-02-2023,Laptop,Computers,West,5,3767.33
24-02-2023,Mouse,Accessories,Central,3,112.75
24-02-2023,Tablet,Mobile,West,4,1946.56
24-02-2023,Smartphone,Mobile,North,4,2472.64
24-02-2023,Headphones,Accessories,West,3,370.44
24-02-2023,Headphones,Accessories,West,3,305.39
25-02-2023,Mouse,Accessories,East,4,134.91
25-02-2023,Smartwatch,Wearables,South,1,212.6
25-02-2023,Keyboard,Accessories,South,5,411.3
25-02-2023,Smartphone,Mobile,South,3,1795.8
25-02-2023,Headphones,Accessories,West,4,414.75
26-02-2023,Tablet,Mobile,North,2,787.63
26-02-2023,Mouse,Accessories,West,2,83.56
26-02-2023,Mouse,Accessories,West,4,150.48
26-02-2023,Monitor,Computers,South,4,1450.44
26-02-2023,Speaker,Audio,West,2,305.48
27-02-2023,Tablet,Mobile,Central,3,1442.7
28-02-2023,Smartwatch,Wearables,Central,2,524.06
28-02-2023,Monitor,Computers,East,5,1649.67
28-02-2023,Keyboard,Accessories,Central,2,167.9
01-03-2023,Tablet,Mobile,North,4,1989.2
01-03-2023,Headphones,Accessories,South,1,124.7
01-03-2023,Mouse,Accessories,West,2,77.98
02-03-2023,Speaker,Audio,Central,3,437.17
02-03-2023,Mouse,Accessories,West,4,179.72
02-03-2023,Smartwatch,Wearables,Central,1,267.13
03-03-2023,Webcam,Accessories,West,4,326.56
03-03-2023,Laptop,Computers,South,4,2882.3
04-03-2023,Monitor,Computers,East,2,691.03
04-03-2023,Webcam,Accessories,North,4,416.36
